CM_PACKET_NUM,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE_CODE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,EVENT_NOTES,LAST_UPDTED_DATE,BATCH_ID,DOC_CLASSIFICATION_CODE,,,,,,,
22121490,OFF RAMPED,2450759,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450762,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450764,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450765,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450766,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450767,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450769,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450774,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450778,READYFOROCR,527EZ,Evidence Mail,"VA 21-527EZ, Fully Developed Claim Pension",NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450782,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450785,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121490,OFF RAMPED,2450788,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/27/2020 3:29:50 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450918,OCRSUCCESS,EVD-CES,Evidence Mail,Care Expense Statement,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450922,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450925,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450929,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450933,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450937,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450941,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:26:19 AM,215,UNKNOWN,,,,,,,
22121491,PARTIALLY PROCESSING,2450943,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450945,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450949,VBOTPROCESSING,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450951,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450955,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450957,OCRSUCCESS,EVD-21-0779,Evidence Mail,VA 21-0779 Request for Nursing Home Info In Connection with Claim for Aid and Attendance,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450960,OCRSUCCESS,EVD-21-0779,Evidence Mail,VA 21-0779 Request for Nursing Home Info In Connection with Claim for Aid and Attendance,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450963,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450966,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450969,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450972,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 2:26:19 AM,215,UNKNOWN,,,,,,,
22121491,PARTIALLY PROCESSING,2450976,READYFOROCR,527EZ,Evidence Mail,"VA 21-527EZ, Fully Developed Claim Pension",NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450980,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450983,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121491,PARTIALLY PROCESSING,2450988,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/27/2020 2:26:19 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451140,OCRSUCCESS,EVD-CES,Evidence Mail,Care Expense Statement,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451144,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:13:08 AM,215,UNKNOWN,,,,,,,
22121492,PARTIALLY PROCESSING,2451151,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451156,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451162,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451169,VBOTPROCESSING,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451173,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451178,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451183,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451188,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 2:13:08 AM,215,UNKNOWN,,,,,,,
22121492,PARTIALLY PROCESSING,2451192,READYFOROCR,527EZ,Evidence Mail,"VA 21-527EZ, Fully Developed Claim Pension",NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451197,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451201,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121492,PARTIALLY PROCESSING,2451204,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/27/2020 2:13:08 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450552,OCRSUCCESS,EVD-CES,Evidence Mail,Care Expense Statement,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450558,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450562,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:01:49 AM,215,UNKNOWN,,,,,,,
22121493,PARTIALLY PROCESSING,2450566,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450569,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450573,VBOTPROCESSING,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450576,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450579,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450581,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450586,READYFOROCR,527EZ,Evidence Mail,"VA 21-527EZ, Fully Developed Claim Pension",NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450589,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450593,OFFRAMPED,686c,686c,VA 21-686c Declaration of Status of Dependents,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450597,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121493,PARTIALLY PROCESSING,2450599,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/27/2020 2:01:49 AM,215,NULL,,,,,,,
22121494,PROCESSED,2449477,PROCESSED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 3:19:05 AM,215,NULL,,,,,,,
22121496,REVIEWED,2450990,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:05:06 AM,215,NULL,,,,,,,
22121496,REVIEWED,2450992,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/27/2020 2:05:06 AM,215,NATURAL,,,,,,,
22121496,REVIEWED,2450993,OCRSUCCESS,EVD-FBE,Evidence Mail,Funeral Bill/Expenses,NULL,10/27/2020 2:05:06 AM,215,NULL,,,,,,,
22121496,REVIEWED,2450995,HIL_VBMS,530,530,VA 21-530 Application for Burial Benefits,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/27/2020 2:05:06 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451090,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451096,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 3:31:14 AM,215,UNKNOWN,,,,,,,
22121502,OFF RAMPED,2451101,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/27/2020 3:31:14 AM,215,NATURAL,,,,,,,
22121502,OFF RAMPED,2451105,OCRSUCCESS,EVD-IATS,Evidence Mail,Income and Tax Statements,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451109,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451112,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451114,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451116,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451119,OCRSUCCESS,EVD-21-0779,Evidence Mail,VA 21-0779 Request for Nursing Home Info In Connection with Claim for Aid and Attendance,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451122,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451125,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451128,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451132,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121502,OFF RAMPED,2451135,OCRSUCCESS,EVD-VCAADTAL,Evidence Mail,VCAA/DTA Letter,NULL,10/27/2020 3:31:14 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450456,OCRSUCCESS,EVD-CES,Evidence Mail,Care Expense Statement,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450460,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/27/2020 3:32:12 AM,215,NATURAL,,,,,,,
22121503,OFF RAMPED,2450464,OCRSUCCESS,EVD-EC,Evidence Mail,Email Correspondence,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450466,OCRSUCCESS,EVD-IATS,Evidence Mail,Income and Tax Statements,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450472,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450477,OCRSUCCESS,EVD-MEDRCPTS,Evidence Mail,Medical Receipts,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450482,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450484,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450488,VBOTPROCESSING,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450493,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450499,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450507,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/27/2020 3:32:12 AM,215,UNKNOWN,,,,,,,
22121503,OFF RAMPED,2450515,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/27/2020 3:32:12 AM,215,UNKNOWN,,,,,,,
22121503,OFF RAMPED,2450521,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/27/2020 3:32:12 AM,215,UNKNOWN,,,,,,,
22121503,OFF RAMPED,2450527,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450534,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450539,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 3:32:12 AM,215,UNKNOWN,,,,,,,
22121503,OFF RAMPED,2450543,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450548,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450554,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121503,OFF RAMPED,2450557,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/27/2020 3:32:12 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2450997,OCRSUCCESS,EVD-CES,Evidence Mail,Care Expense Statement,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2450999,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451001,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/27/2020 2:26:40 AM,215,UNKNOWN,,,,,,,
22121504,PARTIALLY PROCESSING,2451002,OCRSUCCESS,EVD-IATS,Evidence Mail,Income and Tax Statements,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451003,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451005,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451008,VBOTPROCESSING,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451011,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451013,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/27/2020 2:26:40 AM,215,UNKNOWN,,,,,,,
22121504,PARTIALLY PROCESSING,2451015,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/27/2020 2:26:40 AM,215,UNKNOWN,,,,,,,
22121504,PARTIALLY PROCESSING,2451018,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451020,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451021,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451022,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451024,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121504,PARTIALLY PROCESSING,2451027,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/27/2020 2:26:40 AM,215,NULL,,,,,,,
22121515,REVIEWED,2450725,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:00:51 AM,215,BVA_APPEALS_REMAND,,,,,,,
22121525,REVIEWED,2451009,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:05:19 AM,215,BVA_APPEALS_REMAND,,,,,,,
22121557,REVIEWED,2450624,HIL_VBMS,779,Evidence Mail,VA Form 21P-0518-1 Improved Pension Eligibility Verification Report (Surviving Souse with No Children),Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/27/2020 1:59:16 AM,215,NULL,,,,,,,
22121557,REVIEWED,2450631,OCRSUCCESS,VCAA,Evidence Mail,VCAA Notice Acknowledgement,NULL,10/27/2020 1:59:16 AM,215,NULL,,,,,,,
22121559,REVIEWED,2451130,HIL_VBMS,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/27/2020 2:06:25 AM,215,UNKNOWN,,,,,,,
22121568,REVIEWED,2450743,VBOTPROCESSING,RM,Returned Mail,Returned Mail,NULL,10/27/2020 2:41:02 AM,215,RM-NONESSENTIAL,,,,,,,
22121569,REVIEWED,2450520,VBOTPROCESSING,RM,Returned Mail,Returned Mail,NULL,10/27/2020 2:01:58 AM,215,RM-NOTIFICATION,,,,,,,
22121570,REVIEWED,2450884,VBOTPROCESSING,RM,Returned Mail,Returned Mail,NULL,10/27/2020 2:24:59 AM,215,RM-NOTIFICATION,,,,,,,
22121573,PARTIALLY PROCESSING,2451034,OCRSUCCESS,EVD-CES,Evidence Mail,Care Expense Statement,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451038,OCRSUCCESS,EVD-CES,Evidence Mail,Care Expense Statement,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451041,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:43:23 AM,215,UNKNOWN,,,,,,,
22121573,PARTIALLY PROCESSING,2451045,OCRSUCCESS,EVD-IATS,Evidence Mail,Income and Tax Statements,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451047,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451051,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451054,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451058,VBOTPROCESSING,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451064,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451073,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451079,READYFOROCR,2680,Evidence Mail,VA 21-2680 Examination for Housebound Status or Pe,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451086,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 2:43:23 AM,215,UNKNOWN,,,,,,,
22121573,PARTIALLY PROCESSING,2451092,READYFOROCR,527EZ,Evidence Mail,"VA 21-527EZ, Fully Developed Claim Pension",NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451097,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451103,OCRSUCCESS,8416,Evidence Mail,VA 21-8416 Request for Information concerning Medical,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121573,PARTIALLY PROCESSING,2451107,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/27/2020 2:43:23 AM,215,NULL,,,,,,,
22121574,PARTIALLY PROCESSING,2450471,OCRSUCCESS,EVD-CES,Evidence Mail,Care Expense Statement,NULL,10/27/2020 2:40:32 AM,215,NULL,,,,,,,
22121574,PARTIALLY PROCESSING,2450476,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:40:32 AM,215,UNKNOWN,,,,,,,
22121574,PARTIALLY PROCESSING,2450480,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:40:32 AM,215,UNKNOWN,,,,,,,
